stepik_course_id,title,language,workload,canonical_url,summary,description,became_published_at,time_to_complete,is_paid,category,cover
138133,Python - Модуль 2 (Функции),ru,,https://stepik.org/course/138133/,"Практический курс для освоения языка Python. Подойдет для первого ознакомления и позволяет получить основные практические навыки по темам:
1 Списки, множества, кортежи
2 Словари
3 Функции",,2023-02-07T11:47:36Z,21753.0,True,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/138133/cover_0GX4Kg7/119efac587bebc177777c2b8f596e425.png
220059,Тригонометрия (ЕГЭ математика на 80+): учимся с нейропсихологом,ru,,https://stepik.org/course/220059/,"Уникальный курс на основе многолетнего опыта работы преподавания поможет разложить по полочкам одну из самых сложных тем. В курсе ""Тригонометрия с нейропсихологом"" вас ждут секреты не только успешного репетитора, но и тонкости эффективного обучения от нейропсихолога. 
Содержит более 60 разобранных примеров с подробным решением.","<p>Курс помогает:</p>

<ul>
	<li>освоить школьную программу по теме Тригонометрия</li>
	<li>подготовиться к задачам из ЕГЭ (6, 7 и 13 номер)</li>
	<li>приобрести уверенность в себе</li>
	<li>пройти путь шаг за шагом под руководством опытного наставника</li>
</ul>",2024-11-03T16:54:27.976Z,22182.0,False,Учебные и академические дисциплины,https://cdn.stepik.net/media/cache/images/courses/220059/cover_MXrU7Wy/6d92db9b48f85bc225a32f864e7a0230.png
179108,"""Поколение Python"": квесты, конкурсы, марафоны, тесты и задачи",ru,1 час,https://stepik.org/course/179108/,,"<p>Присоединяйтесь к официальному <strong>telegram-каналу</strong> ""Поколение Python"" по <a href=""https://t.me/pygen_ru"" rel=""noopener noreferrer nofollow"">ссылке</a>.</p>

<p>Курс содержит задачи разного типа из конкурсов ""Поколение Python"". Просим обращать внимание на сроки проведения конкурсов. После их завершения задачи остаются доступными для того, чтобы вы могли проверить свои навыки логического мышления и программирования, но ваши решения не будут учтены при подведении итогов конкурса.</p>",2023-07-07T14:57:15Z,77737.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/179108/cover_6NrW8KZ/f7b75535a75f9c285d9bf23c054c0f24.jpg
195504,Русский сертификационный экзамен LPI Linux Essentials 010-160 ,ru,5,https://stepik.org/course/195504/,"Чтобы сдать сертификационный экзамен LPI Linux Essentials 010-160, нужно решать тесты к нему. Также в данном курсе можно просто проверить свои базовые знания ОС Linux.","<p>Курс является частью пакета ""<strong><a href=""https://stepik.org/course/198983/promo"" rel=""noopener noreferrer nofollow"">Linux: 3 в 1</a></strong>"".</p>

<p>Загляни в<strong>&nbsp;<a href=""https://t.me/linux_course_3_in_1"" target=""_blank"" rel=""noopener noreferrer nofollow"">Телеграм канал</a>&nbsp;</strong>основного курса. Там обсуждение и новости.</p>

<p>&nbsp;</p>

<p>Добро пожаловать на практикум к экзамену <strong>LPI 010-160 Linux Essentials</strong>.</p>

<p>Что мы ищем, когда собираемся сдавать какой-либо экзамен? Будем честны. Нам нужно решение задач с пояснениями. И уж точно не длинные лекции на смежные темы. Если так, то загляните в этот курс!</p>

<p>&nbsp;</p>

<p><strong>Чем отличается данный курс</strong> (пожалуйста, ознакомьтесь внимательно перед тем, как записаться на него):</p>

<ul>
	<li>
	<p>Нет видеоуроков.</p>
	</li>
	<li>
	<p>Только уникальные вопросы к экзамену, без повторов.</p>
	</li>
	<li>
	<p>Пояснения к ответам на каждый вопрос.</p>
	</li>
	<li>
	<p>Скриншоты примеров кода с правильными ответами.</p>
	</li>
	<li>
	<p>На реальном экзамене к моменту его сдачи могут появиться новые вопросы (не рассмотренные в этом материале).</p>
	</li>
	<li>
	<p>Это не точная симуляция настоящего экзамена (его вообще нигде в Сети нет =) )</p>
	</li>
</ul>

<p>&nbsp;</p>

<p><strong>Курс охватывает следующие темы</strong>:</p>

<ul>
	<li>
	<p>Возможности командной строки</p>
	</li>
	<li>
	<p>Операционная система Linux</p>
	</li>
	<li>
	<p>Безопасность и права доступа к файлам</p>
	</li>
	<li>
	<p>Сообщество Linux и &nbsp;opensource проекты</p>
	</li>
</ul>

<p>&nbsp;</p>

<p>Курс состоит из 2-х разделов. Сначала Вы изучаете вопросы с пояснениями. А затем решаете эти же вопросы без подсказок. В оригинальном экзамене все вопросы и ответы на английском языке. В данном курсе есть переводы и пояснения на русском языке.</p>

<p>&nbsp;</p>

<p>После того, как вы закончите курс, я буду рад узнать, помог ли он вам сдать экзамен <strong>LPI 010-160 Linux Essentials</strong>.</p>

<p>&nbsp;</p>

<p>Успехов!</p>",2024-01-29T12:13:19.577Z,4039.0,True,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/195504/cover_k0UEuGV/27d8c6603d63f1738371ea5a404f2c53.png
195511,100 уроков математики от Алексея Савватеева!,ru,3-4,https://stepik.org/course/195511/,"Идея этого курса — рассказать про математику. Но не про школьную математику, а про Математику, которой занимаются настоящие Математики. Можно сказать, что это курс мехматовской математики в изложении, пригодном даже для детей.
Если все понятно и очень интересно — то вам сюда!","<p>Данный курс служит мостиком между школьной математикой и настоящей живой наукой, знаниями древних греков и тем, что было открыто буквально вчера, а также тем, что еще предстоит узнать человечеству. Курс охватывает все разделы современной математики, показывая их удивительную взаимосвязь, двигаясь по спирали от арифметики и наглядной геометрии для 6-го класса к глубоким фактам теории групп, колец и полей, кватернионам и теореме Ферма. Автор курса - д.ф.-м.н., к.э.н. А.В.Савватеев, неутомимый популяризатор математики, известный лектор и ютубер.</p>

<p>Вы получите возможность структурировать свои знания по математике, услышать доступные и наглядные объяснения сложных фактов, увидеть красоту и актуальность математики и полюбить ее еще больше.</p>

<p>Уроки сопровождаются тестовыми заданиями, которые помогают лучше усвоить материал.</p>",2024-02-19T12:40:27.993Z,138791.0,False,Учебные и академические дисциплины,https://cdn.stepik.net/media/cache/images/courses/195511/cover_jURmOrk/e3fcf1ed33838bb56e9d223257eab719.jpg
97207,Практический курс для новичков по SQL и PostgreSQL,ru,"SQL, PostgreSQL, язык запросов SQL, plpgsql",https://stepik.org/course/97207/,"Программирование баз данных: с СУБД PostgreSQL и языком SQL: теория и практика с разборами ДЗ. Все знания, которые вы получите на курсе легко применимы и к другим СУБД, таким как MySQL, Microsoft SQL Server, Oracle.","<p><strong>Учите SQL быстро и эффективно!</strong></p>

<p><strong>От автора бестселлера: ""Полное руководство по Python 3: от новичка до специалиста""</strong></p>

<p>Вы научитесь читать и писать сложные запросы к базам данных, используя один из самых востребованных языков программирования - SQL и супер востребованную СУБД (систему управления базами данных) - PostgreSQL. Все те знания, которые вы получите на курсе легко применимы и к другим СУБД, таким как MySQL, Microsoft SQL Server, Oracle.</p>

<p>Изучение SQL это один из самых быстрых способов подняться по карьерной лестнице и начать зарабатывать ещё больше. На курсе вы будете учиться и получать задания для собственной проверки и улучшения понимания материала.</p>

<p>На данный момент курс покрывает:</p>

<ul>
	<li>
	<p><strong>Введение в SQL: </strong>концепции, реляционная модель, инсталляция postgres, создание БД, таблиц, виды отношений, типы данных</p>
	</li>
	<li>
	<p><strong>Простые выборки:</strong> SELECT, DISTINCT, COUNT, WHERE, AND / OR, BETWEEN, IN, ORDER BY, MIN/MAX/AVG, LIKE, LIMIT, GROUP BY, HAVING, UNION/INTERSECT/EXCEPT, проверки на NULL</p>
	</li>
	<li>
	<p><strong>Соединения:</strong> INNER, LEFT, RIGHT, SELF, USING и NATURAL JOIN</p>
	</li>
	<li>
	<p><strong>Подзапросы: </strong>WHERE EXISTS, подзапросы с квантификаторами</p>
	</li>
	<li>
	<p><strong>DDL:</strong> управление ключами (PK, FK), ограничения, последовательности, INSERT, UPDATE/DELETE/RETURNING</p>
	</li>
	<li>
	<p><strong>Проектирование БД:</strong> основы, рекомендации, нормальные формы (НФ)</p>
	</li>
	<li>
	<p><strong>Представления (Views):</strong> основы, создание, обновления через views, опция check</p>
	</li>
	<li>
	<p><strong>Логика</strong> с CASE WHEN, COALESCE и NULLIF</p>
	</li>
	<li>
	<p><strong>Функции SQL: </strong>основы, скалярные функции, IN/OUT/DEFAULT, возврат наборов данных</p>
	</li>
	<li>
	<p><strong>Функции PL/pgSQL: </strong>основы, возврат и присвоение, декларация переменных, логика с if-else, циклы, RETURN NEXT</p>
	</li>
	<li>
	<p><strong>Ошибки и их обработка</strong></p>
	</li>
	<li>
	<p><strong>Индексы:</strong> основы, методы сканирования, виды, EXPLAIN, ANALYZE</p>
	</li>
	<li>
	<p><strong>Массивы: </strong>основы, создание, нарезка (slicing), операторы, VARIADIC и FOREACH</p>
	</li>
	<li>
	<p><strong>Продвинутая группировка </strong>с CUBE/ROLLUP</p>
	</li>
	<li>
	<p><strong>Пользовательские типы:</strong> домены, композитные типы, перечисления</p>
	</li>
	<li>
	<p><strong>psql и импорт данных</strong></p>
	</li>
	<li>
	<p><strong>транзакции</strong></p>
	</li>
	<li>
	<p><strong>безопасность</strong></p>
	</li>
	<li>
	<p><strong>оконные функции</strong></p>
	</li>
	<li>
	<p><strong>триггеры</strong></p>
	</li>
	<li>
	<p><strong>и ещё кое-какие менее значимые темы</strong></p>
	</li>
</ul>

<p>Зачисляйтесь на курс прямо сейчас!</p>",2021-05-04T16:14:50Z,95151.0,True,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/97207/cover_MN8ECpB/5f425b6509f6809c7a5bc71748fc2d2b.png
113596,Data Science с Глебом Михайловым,ru,,https://stepik.org/course/113596/,"🏆Победитель  Stepik Awards в номинации ""Прорыв года""🏆

Практический видео-курс по основам data science. Никакой математики, никакой теории, только примеры решения реальных задач c помощью pandas и CatBoost. Вводная часть курса по python и pandas для анализа данных доступна бесплатно!🔥","<p>Это чисто прикладной курс по data science и машинному обучению, никакой математики, никакой теории, только решение реальных задач с помощью pandas и мощного CatBoost.</p>

<p>Чтобы успешно решать прикладные задачи с помощью машинного обучения, не нужно знать никакой математики, нужно уметь пользоваться конкретным инструментом. Этот инструмент – CatBoost. Вместо того, чтобы лежать под автомобилем или ковыряться в движке, мы будем сразу на нем ездить.</p>

<p>Если хочешь научиться машинному обучению и data science на интуитивном уровне, то этот курс тебе подойдет. А уже после моего курса можно углубиться в теорию и математику, курсов по которым бесчисленное множество.</p>

<p>Также мой курс станет отличным дополнением к более классическим курсам по data science и машинному обучению, если такие уже тобой пройдены.</p>

<p>Мой принцип: сначала интуиция – потом теория.</p>",2022-03-24T10:42:58Z,52879.0,True,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/113596/cover_ZGnog93/5a11149b8d5e9ec372f686947c2c3696.png
113612,Церковнославянский язык,ru,,https://stepik.org/course/113612/,"Церковнославянский язык – величайшее достояние нашего народа, которое было передано нам нашими предками. Без церковнославянского языка, бытовавшего на Руси, трудно себе представить развитие русского литературного языка во все эпохи его истории, ведь он, подобно латыни в западных странах, был всегда опорой, гарантией чистоты и источником обогащения русского языка.","<p>Изучение церковнославянского языка поможет вам увидеть и осознать неразрывную связь между церковнославянским и русским литературным языком, а также сможет пополнить ваши знания в области истории русского языка как для личного развития, так и для участия в различных олимпиадах по русскому языку и литературе.<br>
На сегодняшний день курс состоит из четырёх разделов: ""Введение"", ""История происхождения церковнославянского языка"", ""Графика и орфография церковнославянского языка"", ""Заключение"". Однако в будущем работа над курсом будет продолжаться, благодаря чему появятся новые разделы, касающиеся фонетики, морфемики, словообразования, морфологии, синтаксиса и пунктуации церковнославянского языка.</p>",2022-03-08T17:49:33Z,10395.0,False,Языки,https://cdn.stepik.net/media/cache/images/courses/113612/cover_6hT7A16/d583aebe606868b55ef4db82fa345269.png
113615,Знакомство с SQLite,ru,1 час в день,https://stepik.org/course/113615/,Знакомимся с самым распространенным в мире SQL-движком на практических задачках.,"<p>SQLite — ваша карманная база данных. Она умеет делать все то же самое, что большие ребята вроде Oracle, MySQL и PostgreSQL — но без присущей им головной боли и специально обученного администратора.</p>

<p>SQLite использует SQL — язык, специально созданный для обработки данных — и добавляет к нему несколько приятных возможностей.</p>

<h3>О чем и для кого</h3>

<p>Этот небольшой курс покажет, как использовать SQLite в повседневной работе. Вы научитесь загружать, анализировать и выгружать данные, а также познакомитесь с разными типами данных.</p>

<p>Программа рассчитана на тех, кто уже знает основы языка SQL. Это не введение в теорию баз данных и не учебник SQL. Курс знакомит с SQLite и не ставит других задач.</p>

<p><img alt="""" height=""383"" name=""sqlite-intro.png"" src=""https://ucarecdn.com/e9783251-cfb6-4960-8b74-800ced128f59/"" width=""500""></p>

<p>Курс интерактивный. Упражнения можно выполнять прямо в браузере, не нужно ничего скачивать или устанавливать. Когда немного освоитесь — повторите их в консоли.</p>

<p>Лекции письменные, видео нет. Много примеров, нет сухой теории. В конце каждого модуля идет краткое резюме.</p>

<p>Навыки программирования не требуются.</p>",2022-03-09T07:39:07Z,8792.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/113615/cover_Sk4GBhn/38d2e7f35d2c46a71a9712ba52e9dff4.png
179156,Введение в Системный Анализ,ru,2 часа,https://stepik.org/course/179156/,"ISEd - это ресурс, помогающий новичкам осваивать ИТ направления. Наша команда постепенно будет запускать новые курсы для различных специальностей и для разного уровня подготовки.
Данный стартовый курс посвящен Системному анализу.
Ознакомительный курс, который поможет понять чем занимается Аналитик в своей работе и какие навыки и знания нужны для успешной работы.","<p>Курс состоит из основных трех разделов:</p>

<p>1. <strong>Введение</strong> - в этой части вы узнаете об основных обязанностях Системного аналитика, о его роли в команде.</p>

<p>2. <strong>Работа с требованиями</strong> - небольшой теоретический блок про требованиями с которыми сталкивается Аналитик в работе и как с ними работать.</p>

<p>3. <strong>Необходимые hard-skills</strong> - чек лист с основными техническими навыками, которыми должен обладать Системный аналитик для успешной работы.<br>
<br>
<strong>История изменений:</strong></p>

<p>1. 15.08.2023 - добавлено два урока (3.4, 3.5) про проектирование БД и SQL.</p>

<p>2. 16.08.2023 - добавлены задачи для изучения BPMN в раздел ""Моделирование бизнес-процессов"". Добавлены ссылки на полезные инструменты для работы/обучения и рекомендуемая литература.</p>

<p>3. 30.11.2023 - проведен комплекс доработок для улучшения качества материала курса.</p>",2023-07-16T18:43:53Z,1568.0,True,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/179156/cover_O4EQRi6/806c0d546f3fe4f5f1e946d1c88f5e9d.png
179158,Golang бесплатный курс с нуля,ru,50,https://stepik.org/course/179158/,"Курс ""Golang с нуля"" - это идеальный старт для всех, кто хочет освоить один из самых эффективных и мощных языков программирования - Golang. От основных концепций до продвинутых техник разработки, этот курс познакомит вас с основами Golang и поможет вам быстро и легко развить ваши навыки программирования. Получите уверенность в создании высокопроизводительных и надежных приложений с помощью этого компактного и практичного курса.

https://t.me/Golang_google - телеграм канал курса с практическими примерами.","<p>Golang с нуля</p>

<p>Курс ""Golang с нуля"" является идеальным выбором для всех, кто хочет начать свой путь в мире разработки программного обеспечения с использованием Go. Независимо от вашего опыта или отсутствия предварительных знаний, этот курс предоставит вам все необходимые навыки и знания, чтобы начать писать свои собственные программы на языке Go.</p>

<p><a href=""https://t.me/Golang_google"" rel=""noopener noreferrer nofollow"">https://t.me/Golang_google</a> - телеграм канал курса с практическими примерами.</p>

<p>Курс начинается с обзора основных концепций программирования, чтобы вы могли освоить базовые понятия, такие как переменные, операторы, условные выражения и циклы. Затем мы переходим к углубленному изучению особенностей языка Go и его синтаксиса, чтобы вы могли понять, как правильно структурировать свой код и использовать встроенные функции и библиотеки.</p>

<p>В течение курса вы познакомитесь с основными принципами объектно-ориентированного программирования и узнаете, как создавать и использовать пользовательские типы данных, структуры и интерфейсы в Go. Вы также изучите важные концепции, такие как обработка ошибок, управление памятью и сопрограммы, которые делают язык Go мощным инструментом для разработки высокопроизводительных приложений.</p>

<p>Кроме того, в рамках курса будет проведено практическое руководство по разработке реальных проектов, чтобы вы могли непосредственно применить ваши знания и умения на практике. Вы будете работать над различными заданиями и проектами, которые позволят вам получить опыт и уверенность в программировании на Go.</p>

<p>В конце курса вы получите все необходимые инструменты и знания, чтобы начать создавать собственные проекты на языке Go, а также будете готовы к более глубокому изучению продвинутых концепций и техник программирования.</p>

<p>Присоединяйтесь к нашему бесплатному курсу ""Golang с нуля"" и откройте для себя увлекательный мир разработки на одном из самых популярных языков программирования в наши дни.</p>",2023-07-22T19:04:46Z,15537.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/179158/cover_rUXpQez/dede582441ef9935271bc933815096af.jpg
56280,BI разработчик. Основы работы в Tableau,ru,2 часа видео + практика,https://stepik.org/course/56280/,"Это базовый курс по основам работы в программе Tableau Public. Задача курса - дать набор знаний, необходимый для самостоятельной разработки дашбордов.","<p>Курс предназначен для специалистов, которые начинают изучение программы Tableau.</p>

<p>В этом курсе вы узнаете, как подключаться к источникам данных, создавать дашборды и отдельные визуализации. Созданные дашборды вы сможете загрузить в интернет, чтобы показать своим друзьям и коллегам.</p>

<p>Вы также узнаете о карьере BI разработчика в целом - насколько она востребована, какие доходы вы можете получать и какие навыки вам нужны для перехода на следующий уровень.</p>

<p>Новые материалы и советы по Tableau можно найти в моём блоге:</p>

<p><a href=""http://data-tools.org/?utm_source=stepik&amp;utm_medium=info&amp;utm_content=link"" rel=""noopener noreferrer nofollow"">data-tools.org</a></p>
",2020-01-24T16:45:27Z,11839.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/56280/cover/fe8d5b9164de88d7ded424a9d681ae16.png
211934,"Курс по ручному тестированию ""QA PROKA4""",ru,3,https://stepik.org/course/211934/,"🚀 Данный курс изначально был создан, чтобы помочь людям сменить профессию во времена COVID-19. В него вложена душа, куча сил и желания! Могу уверенно сказать, что вы найдете в нем для себя весь необходимый фундамент, чтобы стартануть в профессии Инженера по Тестированию ПО!","<p>Данный курс я разработал в 2019-2020 годах во времена COVID-19, чтобы помочь людям получить удаленную профессию! Затем курс был очень сильно расширен и превратился в полноценный продукт.</p>

<p>🙏 В данном курсе собрана и отфильтрована от воды вся самая нужная информация по тестированию и я хочу отдать ее вам в руки БЕСПЛАТНО!</p>

<p><strong>⭐️ Первая в мире платформа для практики тестирования: <a href=""https://qa-playground.com/"" rel=""noopener noreferrer nofollow"" target=""_blank"">https://qa-playground.com/</a></strong></p>

<p><strong><em>🔵 Linkedin: </em><a href=""https://www.linkedin.com/in/akoledachkin/"" rel=""noopener noreferrer nofollow"" target=""_blank"">https://www.linkedin.com/in/akoledachkin/</a></strong></p>

<p><strong><em>🔵 YouTube: </em><a href=""https://youtube.com/@qa-proka4?si=K0zrvR8tq_8nhew7"" rel=""noopener noreferrer nofollow"" target=""_blank"">https://youtube.com/@qa-proka4</a></strong></p>

<p><strong><em>🔵 Telegram-канал: </em><a href=""https://t.me/qa_proka4"" rel=""noopener noreferrer nofollow"" target=""_blank"">https://t.me/qa_proka4</a><br>
<br>
🚀 Мой авторский курс по построению процессов автоматизации с нуля: <a href=""https://qa-proka4.ru/"" rel=""noopener noreferrer nofollow"" target=""_blank"">https://qa-proka4.ru/</a></strong></p>",2024-08-26T00:23:22Z,5758.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/211934/cover_nmADsw5/2410c09d75634d926a32ad15082a9b1a.jpg
89067,Настройте свой магазин на AliExpress для первых продаж,ru,8 часов,https://stepik.org/course/89067/,"Обучение по настройке магазина AliExpress для первых продаж. Учитесь продавать, когда вам удобно и задавайте вопросы по ходу прохождения уроков.","<p>Официальный курс от экспертов и партнеров AliExpress поможет вам в настройке своего магазина на платформе. Курс состоит из коротких видеоуроков (5-10 минут) с возможностью задать свой вопрос после каждого урока.</p>

<p>Каждый урок включает в себя необходимую информацию для начинающих продавцов, смотрите в удобном вам темпе.</p>",2021-01-24T08:03:44Z,2770.0,False,Бизнес и менеджмент,https://cdn.stepik.net/media/cache/images/courses/89067/cover_L9IQx98/fc35c77ce4ba6c39eb3e550966c092b9.png
113651,jQuery для начинающих,ru,30 минут в день,https://stepik.org/course/113651/,"Пиши меньше, делай больше. Изучи библиотеку jQuery и создавай меню, аккордеоны, слайдеры, галереи и много другое.","<p>В этом видео курсе вы изучите основы библиотеки jQuery. Продолжительность курса чуть больше чем 3 часа. В курсе для вас подготовлено 38 видео уроков. Обязательно изучите все дополнительные текстовые материалы прикрепленные к урокам. </p>

<p>Курс состоит из 4 глав, в которых вы научитесь работать с DOM деревом. Узнаете как создавать, удалять, клонировать элементы, добавлять новые элементы на страницу, управлять атрибутами и классами HTML элементов. Вы сможете скачать тестовый стенд в первом уроке и практиковаться на нем до самого последнего, благодаря этому вы лучше усвоите весь материал.</p>

<p>В первой главе я научу вас выбирать любой элемент DOM с помощью различных селекторов и фильтров и записывать элемент в переменные для дальнейшей работы с ним.</p>

<p>Во второй главе мы будем изучать работу с DOM, анимацией, циклами, атрибутами и классами элементов.</p>

<p>В третьей главе мы уделим внимание событиям. Рассмотрим стандартную модель событий JavaScript, а так же модель событий jQuery. Научимся создавать обработчики событий и отменять стандартное поведение элементов. В конце этой главы мы создадим свою собственную галерею изображений.</p>

<p>В последней главе мы поработаем с формами. Научимся работать с различными элементами, такими как: селекты, чекбоксы, радиокнопки, инпуты и в завершении создадим генератор CSS тени используя все изученное ранее.</p>

<p>Этот курс подойдет для веб разработчиков, которые знают основы HTML, CSS и JavaScript. Материал в этом курсе изложен понятным языком и изучить его вы сможете достаточно быстро. Уделите должное внимание дополнительным материалам и изучайте страницы документации, которые будут прикреплены к урокам.</p>",2022-07-22T17:45:04Z,16083.0,True,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/113651/cover_SdRhwOp/2a39aae8f7e17c629b5671f1ddebfe99.png
113654,"Тренажер по вёрстке, плагин Emmet",ru,до 30 минут в день,https://stepik.org/course/113654/,"Этот курс призван прокачать вашу скорость написания кода на HTML и CSS. Даже если вы уже знакомы с плагином Emmet не спешите уходить. Пройдите этот курс, он бесплатен и не займет много времени, но я уверен вы узнаете много новых техник, трюков, функций данного плагина и редактора VS Code.","<p>Плагин Emmet доступен практически для любой IDE и редактора кода. А в редакторе VS Code его даже устанавливать не надо он там стоит по умолчанию. После прохождения этого курса у вас раз и на всегда отпадет вопрос как оптимизировать свою работу и ускорить написание кода. Как только вы овладеете этим инструментом, вы начнете экономить гораздо больше времени чем потратили на изучение этого материала.</p>

<p>И без того достаточно простой материал в этом курсе подается еще проще в виде текстовых лекций и коротких видео уроков. А так же все изученное закрепляется на практике для того, чтобы вы никогда не забыли все сокращения и могли верстать сайты очень быстро.</p>

<p>Каждая неделя состоит из нескольких уроков, которые представляют собой наборы коротких видео-лекций (от 30 секунд до 5 минут, в редких случаях дольше). Обычно один урок посвящен обсуждению одного понятия. Видео чередуются с простыми тестами, состоящими из одного-двух вопросов для проверки только что услышанного материала. Важной частью курса является закрепление изученного материала через решение задач.</p>

<p>В 3 модулях вы изучите, как установить плагин Emmet и для чего он нужен. Начнете работу с плагином в редакторе VS Code или любом другом редакторе кода. Мы рассмотрим все аспекты работы с плагином и вы прокачаете свою скорость верстки на HTML и CSS, а так же узнаете много полезного по работе с редактором кода что так же увеличит вашу производительность.</p>

<p>Курс предоставляется вам на всегда, без каких-либо лимитов и ограничений по времени.</p>

<p>В других моих курсах обучение построено так же как и тут. Теория, видео, практика, примеры, готовые материалы, иногда присутствует немного юмора. Подробнее о интересующем вас курсе можно узнать на его странице с трейлером и описанием.</p>

<p>Все <strong>мои курсы</strong> на платформе Stepik доступны по <a href=""https://stepik.org/users/387773773/teach"" rel=""noopener noreferrer nofollow"">ссылке</a>.</p>

<p>На Stepik есть как бесплатные курсы, так и платные.</p>

<p><em>""Всегда есть выбор учиться бесплатно или нет!"" (Исмаил Усеинов)</em><br>
 </p>",2022-04-16T08:47:52Z,13233.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/113654/cover_3O4IZLQ/06fedbfd9d5fd594ba7b1ec38f9f4881.png
56318,Введение в теорию защиты информации,ru,4 часа в неделю,https://stepik.org/course/56318/,"Курс МДК.03.01 Технические методы и средства, технологии защиты информации входит в предметный модуль ПМ.03 Программно-аппаратные и технические средства защиты информации
","<p style=""text-align: justify;"">Курс МДК.03.01 ""Технические методы и средства, технологии защиты информации"" входит в предметный модуль ПМ.03 Программно-аппаратные и технические средства защиты информации</p>

<p>Предлагаю курсы:</p>

<p>﻿Основы теории информации  <a href=""https://stepik.org/11488"" rel=""nofollow noopener noreferrer"" title=""Link: https://stepik.org/11488"">https://stepik.org/course/11488 ﻿</a></p>

<p><a href=""https://stepik.org/11488"" rel=""nofollow noopener noreferrer"" title=""Link: https://stepik.org/11488"">﻿1С:Управление торговлей </a><a href=""https://stepik.org/course/52693"" rel=""noopener noreferrer nofollow"">https://stepik.org/course/52693 </a></p>

<p><a href=""https://stepik.org/course/52693"" rel=""noopener noreferrer nofollow"">Программное обеспечение компьютерных сетей </a><a href=""https://stepik.org/course/56410"" rel=""noopener noreferrer nofollow"">https://stepik.org/course/16244 </a></p>

<p><a href=""https://stepik.org/course/56410"" rel=""noopener noreferrer nofollow"">Организация и сопровождение электронного документооборота </a><a href=""https://stepik.org/course/56318"" rel=""noopener noreferrer nofollow"">https://stepik.org/course/56410 </a></p>

<p><a href=""https://stepik.org/course/56318"" rel=""noopener noreferrer nofollow"">1С: Бухгалтерия </a><a href=""https://stepik.org/course/72149"" rel=""noopener noreferrer nofollow"">https://stepik.org/course/72149</a></p>",2019-09-17T06:36:46Z,2600.0,False,Информационные технологии,https://cdn.stepik.net/media/cache/images/courses/56318/cover_E3Or05D/f6c0cba50e173be78f6221328526cf0b.png
72727,Биотех: ИИ в медицине,ru,,https://stepik.org/course/72727/,"Информатизация не обходит ни одну отрасль общественной жизни. Естественно это коснулось и здравоохранения. Искусственный интеллект, машинное обучение, нейронные сети запускают мощный механизм развития на ближайшие годы. Каким образом происходит информатизация этой чисто человеческой сферы и стоит ли опасаться новых вызовов?","<p>Наравне с телемедициной, искусственный интеллект в здравоохранении – одна из самых популярных тем в настоящее время. Согласно исследованиям, диждитализация здравоохранения растет взрывным образом с 2013 года; при этом ежегодно количество данных о здравоохранении растет на 48%. Совершенно ясно, что с такими темпами прироста человеческий интеллект не в состоянии справляться, поэтому на помощь человеку приходит интеллект искусственный. В какой части? Произойдет ли полная замена человека цифрой? Стоит ли опасаться цифровизации здравоохранения? На эти и другие вопросы ищите ответы в нашем курсе.</p>",2020-06-11T09:54:34Z,24649.0,False,Здоровье и безопасность,https://cdn.stepik.net/media/cache/images/courses/72727/cover_4X6zmXG/68a8e4ccf99969f40d6ca5e8ea218b06.jpg
